rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
211,r001-0015-7959969d,1,-1200,3,19,10,16,1,119,"{""relativeReattackFactor"":3.22755,""relativeReattackMinDelta"":0.004997,""relativeFluxFactor"":3.557926,""spectralNoveltyRatio"":4.426061,""spectralNoveltyMinBins"":58,""cooldownFrames"":3,""confirmedRmsFactor"":1.533258,""confirmedRmsMinDelta"":0.011435,""confirmedFluxFactor"":1.306361,""confirmedMinFlux"":0.015653,""confirmedMinBandRatio"":0.034486,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":3.371038,""cooldownOverrideMinFlux"":0.025375,""cooldownOverrideMinBandRatio"":0.023502,""analyzeIntervalMs"":28}"
212,r001-0067-c9497be6,1,-1206,1,16,14,13,2,125,"{""relativeReattackFactor"":3.407645,""relativeReattackMinDelta"":0.006969,""relativeFluxFactor"":3.163118,""spectralNoveltyRatio"":5.975986,""spectralNoveltyMinBins"":47,""cooldownFrames"":3,""confirmedRmsFactor"":2.177988,""confirmedRmsMinDelta"":0.011287,""confirmedFluxFactor"":1.697423,""confirmedMinFlux"":0.013876,""confirmedMinBandRatio"":0.018548,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":3.80195,""cooldownOverrideMinFlux"":0.005395,""cooldownOverrideMinBandRatio"":0.046723,""analyzeIntervalMs"":32}"
213,r001-0024-9904fa29,1,-1227,1,15,23,13,1,141,"{""relativeReattackFactor"":2.01776,""relativeReattackMinDelta"":0.007949,""relativeFluxFactor"":2.632452,""spectralNoveltyRatio"":2.906836,""spectralNoveltyMinBins"":47,""cooldownFrames"":2,""confirmedRmsFactor"":1.767621,""confirmedRmsMinDelta"":0.005418,""confirmedFluxFactor"":1.847172,""confirmedMinFlux"":0.010586,""confirmedMinBandRatio"":0.043984,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":3.56812,""cooldownOverrideMinFlux"":0.021303,""cooldownOverrideMinBandRatio"":0.026219,""analyzeIntervalMs"":48}"
214,r002-0003-aa874e12,2,-1248,1,9,28,7,7,152,"{""relativeReattackFactor"":2.761294,""relativeReattackMinDelta"":0.016338,""relativeFluxFactor"":2.48729,""spectralNoveltyRatio"":5.884193,""spectralNoveltyMinBins"":21,""cooldownFrames"":3,""confirmedRmsFactor"":2.122588,""confirmedRmsMinDelta"":0.008089,""confirmedFluxFactor"":1,""confirmedMinFlux"":0.011465,""confirmedMinBandRatio"":0.041815,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":4.709121,""cooldownOverrideMinFlux"":0.01193,""cooldownOverrideMinBandRatio"":0.02,""analyzeIntervalMs"":27}"
215,r001-0039-f9105dc7,1,-1256,2,16,15,14,1,127,"{""relativeReattackFactor"":2.923536,""relativeReattackMinDelta"":0.015502,""relativeFluxFactor"":4.903913,""spectralNoveltyRatio"":5.815047,""spectralNoveltyMinBins"":46,""cooldownFrames"":2,""confirmedRmsFactor"":1.842127,""confirmedRmsMinDelta"":0.002285,""confirmedFluxFactor"":1.255095,""confirmedMinFlux"":0.004321,""confirmedMinBandRatio"":0.014671,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.942238,""cooldownOverrideMinFlux"":0.016791,""cooldownOverrideMinBandRatio"":0.062702,""analyzeIntervalMs"":30}"
216,r001-0047-792baf97,1,-1260,2,20,3,17,0,112,"{""relativeReattackFactor"":3.545326,""relativeReattackMinDelta"":0.016982,""relativeFluxFactor"":3.370032,""spectralNoveltyRatio"":3.897049,""spectralNoveltyMinBins"":59,""cooldownFrames"":2,""confirmedRmsFactor"":2.062624,""confirmedRmsMinDelta"":0.003245,""confirmedFluxFactor"":2.354056,""confirmedMinFlux"":0.016595,""confirmedMinBandRatio"":0.048651,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":4.582063,""cooldownOverrideMinFlux"":0.008292,""cooldownOverrideMinBandRatio"":0.048042,""analyzeIntervalMs"":44}"
217,r001-0018-5ad9d133,1,-1276,1,7,40,5,10,167,"{""relativeReattackFactor"":1.513274,""relativeReattackMinDelta"":0.013237,""relativeFluxFactor"":3.599087,""spectralNoveltyRatio"":5.541464,""spectralNoveltyMinBins"":24,""cooldownFrames"":4,""confirmedRmsFactor"":1.618352,""confirmedRmsMinDelta"":0.006819,""confirmedFluxFactor"":1.209981,""confirmedMinFlux"":0.011555,""confirmedMinBandRatio"":0.043601,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":2.581679,""cooldownOverrideMinFlux"":0.019371,""cooldownOverrideMinBandRatio"":0.05435,""analyzeIntervalMs"":46}"
218,r001-0043-a7fc7d96,1,-1294,2,18,12,16,0,122,"{""relativeReattackFactor"":3.135332,""relativeReattackMinDelta"":0.008729,""relativeFluxFactor"":3.928553,""spectralNoveltyRatio"":5.743149,""spectralNoveltyMinBins"":53,""cooldownFrames"":3,""confirmedRmsFactor"":1.666625,""confirmedRmsMinDelta"":0.007354,""confirmedFluxFactor"":2.060183,""confirmedMinFlux"":0.011052,""confirmedMinBandRatio"":0.029277,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":3.391898,""cooldownOverrideMinFlux"":0.021985,""cooldownOverrideMinBandRatio"":0.020953,""analyzeIntervalMs"":30}"
219,r001-0048-53f4c2fa,1,-1322,1,9,35,7,8,158,"{""relativeReattackFactor"":2.158118,""relativeReattackMinDelta"":0.020411,""relativeFluxFactor"":3.393965,""spectralNoveltyRatio"":2.759489,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.581013,""confirmedRmsMinDelta"":0.00736,""confirmedFluxFactor"":1.994051,""confirmedMinFlux"":0.018485,""confirmedMinBandRatio"":0.033166,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":4.204823,""cooldownOverrideMinFlux"":0.014938,""cooldownOverrideMinBandRatio"":0.046715,""analyzeIntervalMs"":33}"
220,r001-0035-39d718f4,1,-1323,3,21,4,18,0,112,"{""relativeReattackFactor"":2.77073,""relativeReattackMinDelta"":0.015136,""relativeFluxFactor"":4.756402,""spectralNoveltyRatio"":5.257724,""spectralNoveltyMinBins"":60,""cooldownFrames"":3,""confirmedRmsFactor"":1.190369,""confirmedRmsMinDelta"":0.010404,""confirmedFluxFactor"":1.419377,""confirmedMinFlux"":0.016383,""confirmedMinBandRatio"":0.009997,""confirmedSpectralNoveltyMinBins"":31,""cooldownOverrideFactor"":3.168402,""cooldownOverrideMinFlux"":0.026288,""cooldownOverrideMinBandRatio"":0.021229,""analyzeIntervalMs"":48}"
221,r001-0041-ced962e1,1,-1393,2,16,22,14,3,140,"{""relativeReattackFactor"":2.124341,""relativeReattackMinDelta"":0.013031,""relativeFluxFactor"":3.663272,""spectralNoveltyRatio"":3.102974,""spectralNoveltyMinBins"":60,""cooldownFrames"":2,""confirmedRmsFactor"":1.197457,""confirmedRmsMinDelta"":0.008464,""confirmedFluxFactor"":1.576481,""confirmedMinFlux"":0.015738,""confirmedMinBandRatio"":0.047162,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":4.609227,""cooldownOverrideMinFlux"":0.019715,""cooldownOverrideMinBandRatio"":0.074104,""analyzeIntervalMs"":43}"
222,r001-0006-7562f8de,1,-1397,1,14,25,12,4,140,"{""relativeReattackFactor"":2.215532,""relativeReattackMinDelta"":0.01231,""relativeFluxFactor"":4.199114,""spectralNoveltyRatio"":5.259039,""spectralNoveltyMinBins"":62,""cooldownFrames"":3,""confirmedRmsFactor"":1.761712,""confirmedRmsMinDelta"":0.006853,""confirmedFluxFactor"":1.484282,""confirmedMinFlux"":0.003256,""confirmedMinBandRatio"":0.022558,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":4.681337,""cooldownOverrideMinFlux"":0.012801,""cooldownOverrideMinBandRatio"":0.063005,""analyzeIntervalMs"":30}"
223,r001-0065-4b4256aa,1,-1397,1,14,25,12,4,141,"{""relativeReattackFactor"":2.220534,""relativeReattackMinDelta"":0.024156,""relativeFluxFactor"":2.182903,""spectralNoveltyRatio"":5.894475,""spectralNoveltyMinBins"":57,""cooldownFrames"":3,""confirmedRmsFactor"":1.166318,""confirmedRmsMinDelta"":0.007201,""confirmedFluxFactor"":1.491791,""confirmedMinFlux"":0.009796,""confirmedMinBandRatio"":0.045364,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":4.724974,""cooldownOverrideMinFlux"":0.008877,""cooldownOverrideMinBandRatio"":0.030472,""analyzeIntervalMs"":30}"
224,r001-0026-8a0575f3,1,-1418,1,13,32,11,5,150,"{""relativeReattackFactor"":1.705372,""relativeReattackMinDelta"":0.017638,""relativeFluxFactor"":4.842997,""spectralNoveltyRatio"":1.868635,""spectralNoveltyMinBins"":41,""cooldownFrames"":3,""confirmedRmsFactor"":1.927598,""confirmedRmsMinDelta"":0.00999,""confirmedFluxFactor"":1.420821,""confirmedMinFlux"":0.0076,""confirmedMinBandRatio"":0.039618,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":3.154007,""cooldownOverrideMinFlux"":0.02894,""cooldownOverrideMinBandRatio"":0.064826,""analyzeIntervalMs"":48}"
225,r001-0073-e1ba638c,1,-1473,0,8,39,6,9,165,"{""relativeReattackFactor"":1.501899,""relativeReattackMinDelta"":0.009533,""relativeFluxFactor"":1.704245,""spectralNoveltyRatio"":4.626853,""spectralNoveltyMinBins"":45,""cooldownFrames"":3,""confirmedRmsFactor"":1.746111,""confirmedRmsMinDelta"":0.004343,""confirmedFluxFactor"":1.039651,""confirmedMinFlux"":0.0042,""confirmedMinBandRatio"":0.015856,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":2.490031,""cooldownOverrideMinFlux"":0.022343,""cooldownOverrideMinBandRatio"":0.062516,""analyzeIntervalMs"":48}"
226,r002-0019-735eaab7,2,-1484,1,13,31,11,6,148,"{""relativeReattackFactor"":2.80572,""relativeReattackMinDelta"":0.01292,""relativeFluxFactor"":2.617747,""spectralNoveltyRatio"":6,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.25393,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":2.010564,""confirmedMinFlux"":0.004958,""confirmedMinBandRatio"":0.033915,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.536105,""cooldownOverrideMinFlux"":0.012998,""cooldownOverrideMinBandRatio"":0.051498,""analyzeIntervalMs"":25}"
227,r002-0069-343a9312,2,-1516,1,8,37,6,10,161,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.011439,""relativeFluxFactor"":3.022804,""spectralNoveltyRatio"":6,""spectralNoveltyMinBins"":6,""cooldownFrames"":3,""confirmedRmsFactor"":1.833858,""confirmedRmsMinDelta"":0.00936,""confirmedFluxFactor"":1.772673,""confirmedMinFlux"":0.011964,""confirmedMinBandRatio"":0.05,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":3.238088,""cooldownOverrideMinFlux"":0.015987,""cooldownOverrideMinBandRatio"":0.02,""analyzeIntervalMs"":25}"
228,r002-0063-a78028b0,2,-1528,1,14,31,12,6,149,"{""relativeReattackFactor"":2.311021,""relativeReattackMinDelta"":0.014437,""relativeFluxFactor"":2.619579,""spectralNoveltyRatio"":4.635127,""spectralNoveltyMinBins"":43,""cooldownFrames"":3,""confirmedRmsFactor"":2.106322,""confirmedRmsMinDelta"":0.006171,""confirmedFluxFactor"":1.538436,""confirmedMinFlux"":0.015365,""confirmedMinBandRatio"":0.031406,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":4.449193,""cooldownOverrideMinFlux"":0.004,""cooldownOverrideMinBandRatio"":0.02,""analyzeIntervalMs"":28}"
229,r001-0034-8b3dc698,1,-1538,2,13,25,11,7,143,"{""relativeReattackFactor"":2.52292,""relativeReattackMinDelta"":0.01383,""relativeFluxFactor"":4.495208,""spectralNoveltyRatio"":2.184604,""spectralNoveltyMinBins"":56,""cooldownFrames"":2,""confirmedRmsFactor"":1.337411,""confirmedRmsMinDelta"":0.006956,""confirmedFluxFactor"":1.811173,""confirmedMinFlux"":0.005972,""confirmedMinBandRatio"":0.048419,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":4.439618,""cooldownOverrideMinFlux"":0.006473,""cooldownOverrideMinBandRatio"":0.084917,""analyzeIntervalMs"":27}"
230,r002-0045-18cb82b1,2,-1590,3,1,44,0,20,179,"{""relativeReattackFactor"":3.298915,""relativeReattackMinDelta"":0.004653,""relativeFluxFactor"":1.424534,""spectralNoveltyRatio"":2.653888,""spectralNoveltyMinBins"":6,""cooldownFrames"":4,""confirmedRmsFactor"":1.786596,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.727764,""confirmedMinFlux"":0.007398,""confirmedMinBandRatio"":0.035004,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":4.569808,""cooldownOverrideMinFlux"":0.008849,""cooldownOverrideMinBandRatio"":0.049754,""analyzeIntervalMs"":32}"
231,r001-0058-4f1faf7b,1,-1626,1,7,44,6,12,171,"{""relativeReattackFactor"":2.157119,""relativeReattackMinDelta"":0.011622,""relativeFluxFactor"":4.534654,""spectralNoveltyRatio"":2.291481,""spectralNoveltyMinBins"":18,""cooldownFrames"":2,""confirmedRmsFactor"":1.534552,""confirmedRmsMinDelta"":0.008948,""confirmedFluxFactor"":2.304406,""confirmedMinFlux"":0.003534,""confirmedMinBandRatio"":0.008743,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":2.573997,""cooldownOverrideMinFlux"":0.017829,""cooldownOverrideMinBandRatio"":0.069744,""analyzeIntervalMs"":28}"
232,r001-0068-3732fbcb,1,-1649,1,10,40,8,10,163,"{""relativeReattackFactor"":1.877872,""relativeReattackMinDelta"":0.017095,""relativeFluxFactor"":2.138842,""spectralNoveltyRatio"":5.955091,""spectralNoveltyMinBins"":60,""cooldownFrames"":3,""confirmedRmsFactor"":1.720658,""confirmedRmsMinDelta"":0.004446,""confirmedFluxFactor"":1.448031,""confirmedMinFlux"":0.006145,""confirmedMinBandRatio"":0.034398,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":3.651749,""cooldownOverrideMinFlux"":0.007596,""cooldownOverrideMinBandRatio"":0.059084,""analyzeIntervalMs"":34}"
233,r001-0012-ce5b4aa2,1,-1685,1,9,41,7,13,166,"{""relativeReattackFactor"":2.200504,""relativeReattackMinDelta"":0.004372,""relativeFluxFactor"":3.13612,""spectralNoveltyRatio"":1.778273,""spectralNoveltyMinBins"":43,""cooldownFrames"":3,""confirmedRmsFactor"":2.187465,""confirmedRmsMinDelta"":0.005685,""confirmedFluxFactor"":1.77282,""confirmedMinFlux"":0.003392,""confirmedMinBandRatio"":0.044691,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":3.232879,""cooldownOverrideMinFlux"":0.013376,""cooldownOverrideMinBandRatio"":0.067321,""analyzeIntervalMs"":26}"
234,r001-0069-c1c4c492,1,-1723,0,7,50,5,18,177,"{""relativeReattackFactor"":1.454702,""relativeReattackMinDelta"":0.005838,""relativeFluxFactor"":3.979301,""spectralNoveltyRatio"":4.774854,""spectralNoveltyMinBins"":49,""cooldownFrames"":2,""confirmedRmsFactor"":1.376395,""confirmedRmsMinDelta"":0.008623,""confirmedFluxFactor"":1.68977,""confirmedMinFlux"":0.019941,""confirmedMinBandRatio"":0.024138,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":3.067856,""cooldownOverrideMinFlux"":0.018777,""cooldownOverrideMinBandRatio"":0.023959,""analyzeIntervalMs"":44}"
235,r002-0004-b6ab49cb,2,-1796,2,4,44,3,17,173,"{""relativeReattackFactor"":3.77513,""relativeReattackMinDelta"":0.009738,""relativeFluxFactor"":2.413319,""spectralNoveltyRatio"":6,""spectralNoveltyMinBins"":6,""cooldownFrames"":4,""confirmedRmsFactor"":1.788625,""confirmedRmsMinDelta"":0.011427,""confirmedFluxFactor"":2.101356,""confirmedMinFlux"":0.011478,""confirmedMinBandRatio"":0.044309,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":2.242322,""cooldownOverrideMinFlux"":0.01717,""cooldownOverrideMinBandRatio"":0.056214,""analyzeIntervalMs"":25}"
236,r002-0079-dc281227,2,-1814,1,9,38,7,12,161,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.012285,""relativeFluxFactor"":3.53617,""spectralNoveltyRatio"":6,""spectralNoveltyMinBins"":6,""cooldownFrames"":4,""confirmedRmsFactor"":1.778382,""confirmedRmsMinDelta"":0.008865,""confirmedFluxFactor"":1.750395,""confirmedMinFlux"":0.004093,""confirmedMinBandRatio"":0.05,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":4.211639,""cooldownOverrideMinFlux"":0.01915,""cooldownOverrideMinBandRatio"":0.029426,""analyzeIntervalMs"":25}"
237,r001-0027-31878abe,1,-1814,0,9,42,7,16,167,"{""relativeReattackFactor"":1.504444,""relativeReattackMinDelta"":0.024643,""relativeFluxFactor"":3.522397,""spectralNoveltyRatio"":1.557903,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":2.058564,""confirmedRmsMinDelta"":0.011237,""confirmedFluxFactor"":2.16154,""confirmedMinFlux"":0.015592,""confirmedMinBandRatio"":0.01166,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":3.904162,""cooldownOverrideMinFlux"":0.00766,""cooldownOverrideMinBandRatio"":0.034197,""analyzeIntervalMs"":43}"
238,r002-0029-317b276f,2,-1889,2,5,44,4,17,172,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.011502,""relativeFluxFactor"":2.476538,""spectralNoveltyRatio"":5.970591,""spectralNoveltyMinBins"":6,""cooldownFrames"":4,""confirmedRmsFactor"":1.251343,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.652138,""confirmedMinFlux"":0.012563,""confirmedMinBandRatio"":0.05,""confirmedSpectralNoveltyMinBins"":5,""cooldownOverrideFactor"":2.779357,""cooldownOverrideMinFlux"":0.012892,""cooldownOverrideMinBandRatio"":0.026607,""analyzeIntervalMs"":25}"
239,r001-0061-b73385d9,1,-1992,1,10,42,8,12,165,"{""relativeReattackFactor"":1.435876,""relativeReattackMinDelta"":0.017956,""relativeFluxFactor"":4.018489,""spectralNoveltyRatio"":4.110789,""spectralNoveltyMinBins"":9,""cooldownFrames"":4,""confirmedRmsFactor"":1.541829,""confirmedRmsMinDelta"":0.00223,""confirmedFluxFactor"":1.262728,""confirmedMinFlux"":0.00372,""confirmedMinBandRatio"":0.015782,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.300653,""cooldownOverrideMinFlux"":0.015923,""cooldownOverrideMinBandRatio"":0.070073,""analyzeIntervalMs"":50}"
240,r001-0074-a0a7d3f1,1,-2054,2,5,51,4,21,182,"{""relativeReattackFactor"":1.682541,""relativeReattackMinDelta"":0.009986,""relativeFluxFactor"":2.768574,""spectralNoveltyRatio"":5.332702,""spectralNoveltyMinBins"":20,""cooldownFrames"":3,""confirmedRmsFactor"":1.449091,""confirmedRmsMinDelta"":0.005173,""confirmedFluxFactor"":1.888611,""confirmedMinFlux"":0.005531,""confirmedMinBandRatio"":0.024086,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":4.931911,""cooldownOverrideMinFlux"":0.006165,""cooldownOverrideMinBandRatio"":0.065953,""analyzeIntervalMs"":36}"
241,r002-0009-1831e318,2,-2089,2,1,52,0,25,186,"{""relativeReattackFactor"":3.922345,""relativeReattackMinDelta"":0.010182,""relativeFluxFactor"":1.522985,""spectralNoveltyRatio"":4.227121,""spectralNoveltyMinBins"":6,""cooldownFrames"":4,""confirmedRmsFactor"":1.231163,""confirmedRmsMinDelta"":0.010001,""confirmedFluxFactor"":1.513468,""confirmedMinFlux"":0.012806,""confirmedMinBandRatio"":0.037063,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":3.664536,""cooldownOverrideMinFlux"":0.026854,""cooldownOverrideMinBandRatio"":0.02485,""analyzeIntervalMs"":25}"
242,r001-0020-e083c276,1,-2240,3,0,57,0,27,194,"{""relativeReattackFactor"":1.998556,""relativeReattackMinDelta"":0.020837,""relativeFluxFactor"":1.543978,""spectralNoveltyRatio"":3.459473,""spectralNoveltyMinBins"":9,""cooldownFrames"":3,""confirmedRmsFactor"":1.651327,""confirmedRmsMinDelta"":0.005569,""confirmedFluxFactor"":2.189415,""confirmedMinFlux"":0.018291,""confirmedMinBandRatio"":0.039785,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":3.373694,""cooldownOverrideMinFlux"":0.013678,""cooldownOverrideMinBandRatio"":0.057014,""analyzeIntervalMs"":30}"
243,r002-0074-cfed07f2,2,-2307,1,7,47,5,20,172,"{""relativeReattackFactor"":3.122302,""relativeReattackMinDelta"":0.008085,""relativeFluxFactor"":2.884177,""spectralNoveltyRatio"":4.780613,""spectralNoveltyMinBins"":6,""cooldownFrames"":3,""confirmedRmsFactor"":1.579002,""confirmedRmsMinDelta"":0.007396,""confirmedFluxFactor"":2.139866,""confirmedMinFlux"":0.004129,""confirmedMinBandRatio"":0.047883,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.212367,""cooldownOverrideMinFlux"":0.019775,""cooldownOverrideMinBandRatio"":0.02,""analyzeIntervalMs"":25}"
244,r001-0028-01c12361,1,-2465,1,2,64,1,30,198,"{""relativeReattackFactor"":1.457248,""relativeReattackMinDelta"":0.008935,""relativeFluxFactor"":1.553131,""spectralNoveltyRatio"":4.219719,""spectralNoveltyMinBins"":29,""cooldownFrames"":2,""confirmedRmsFactor"":2.031078,""confirmedRmsMinDelta"":0.002155,""confirmedFluxFactor"":1.369211,""confirmedMinFlux"":0.003585,""confirmedMinBandRatio"":0.041093,""confirmedSpectralNoveltyMinBins"":5,""cooldownOverrideFactor"":3.621451,""cooldownOverrideMinFlux"":0.008627,""cooldownOverrideMinBandRatio"":0.034919,""analyzeIntervalMs"":45}"
245,r001-0036-37284ac6,1,-2497,1,14,41,12,15,158,"{""relativeReattackFactor"":2.197302,""relativeReattackMinDelta"":0.008767,""relativeFluxFactor"":2.923881,""spectralNoveltyRatio"":5.436815,""spectralNoveltyMinBins"":61,""cooldownFrames"":2,""confirmedRmsFactor"":1.276961,""confirmedRmsMinDelta"":0.006478,""confirmedFluxFactor"":1.996923,""confirmedMinFlux"":0.006663,""confirmedMinBandRatio"":0.018133,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.807321,""cooldownOverrideMinFlux"":0.021299,""cooldownOverrideMinBandRatio"":0.043029,""analyzeIntervalMs"":25}"
246,r002-0034-6a0d6eb5,2,-2535,2,3,54,2,27,185,"{""relativeReattackFactor"":3.402249,""relativeReattackMinDelta"":0.004272,""relativeFluxFactor"":2.274748,""spectralNoveltyRatio"":4.696673,""spectralNoveltyMinBins"":6,""cooldownFrames"":4,""confirmedRmsFactor"":1.510124,""confirmedRmsMinDelta"":0.009971,""confirmedFluxFactor"":1.54103,""confirmedMinFlux"":0.011795,""confirmedMinBandRatio"":0.03871,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":3.663597,""cooldownOverrideMinFlux"":0.019314,""cooldownOverrideMinBandRatio"":0.039273,""analyzeIntervalMs"":25}"
247,r001-0045-059b5a93,1,-2883,1,6,61,5,30,189,"{""relativeReattackFactor"":1.434595,""relativeReattackMinDelta"":0.011689,""relativeFluxFactor"":4.477858,""spectralNoveltyRatio"":1.701394,""spectralNoveltyMinBins"":37,""cooldownFrames"":3,""confirmedRmsFactor"":1.718673,""confirmedRmsMinDelta"":0.003826,""confirmedFluxFactor"":1.738979,""confirmedMinFlux"":0.019154,""confirmedMinBandRatio"":0.015365,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":2.521623,""cooldownOverrideMinFlux"":0.007274,""cooldownOverrideMinBandRatio"":0.087167,""analyzeIntervalMs"":37}"
248,r001-0080-f819f7a7,1,-2951,0,9,61,7,28,186,"{""relativeReattackFactor"":1.725277,""relativeReattackMinDelta"":0.023135,""relativeFluxFactor"":4.228117,""spectralNoveltyRatio"":4.676481,""spectralNoveltyMinBins"":48,""cooldownFrames"":2,""confirmedRmsFactor"":1.817414,""confirmedRmsMinDelta"":0.002102,""confirmedFluxFactor"":1.1114,""confirmedMinFlux"":0.0106,""confirmedMinBandRatio"":0.041198,""confirmedSpectralNoveltyMinBins"":31,""cooldownOverrideFactor"":4.204851,""cooldownOverrideMinFlux"":0.005544,""cooldownOverrideMinBandRatio"":0.031534,""analyzeIntervalMs"":26}"
249,r001-0007-66224159,1,-2954,1,7,59,6,26,187,"{""relativeReattackFactor"":1.874013,""relativeReattackMinDelta"":0.014316,""relativeFluxFactor"":4.350865,""spectralNoveltyRatio"":5.63612,""spectralNoveltyMinBins"":9,""cooldownFrames"":2,""confirmedRmsFactor"":1.66,""confirmedRmsMinDelta"":0.008615,""confirmedFluxFactor"":1.76482,""confirmedMinFlux"":0.014648,""confirmedMinBandRatio"":0.022211,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":3.285184,""cooldownOverrideMinFlux"":0.014657,""cooldownOverrideMinBandRatio"":0.067331,""analyzeIntervalMs"":28}"
250,r001-0062-60021a9b,1,-5152,1,0,106,0,69,247,"{""relativeReattackFactor"":1.433072,""relativeReattackMinDelta"":0.007586,""relativeFluxFactor"":1.89454,""spectralNoveltyRatio"":2.16292,""spectralNoveltyMinBins"":8,""cooldownFrames"":2,""confirmedRmsFactor"":1.164898,""confirmedRmsMinDelta"":0.011896,""confirmedFluxFactor"":1.565149,""confirmedMinFlux"":0.013574,""confirmedMinBandRatio"":0.020929,""confirmedSpectralNoveltyMinBins"":5,""cooldownOverrideFactor"":2.933033,""cooldownOverrideMinFlux"":0.011911,""cooldownOverrideMinBandRatio"":0.025886,""analyzeIntervalMs"":32}"
